dataset,model,text,is_false_positive,p_unwanted,msg_type,digit_count,count_currency,message_length,urgency_count,count_links,has_url,uppercase_ratio
mendeley,W,Where you. What happen,False,0.0116,other,0.0,0.0,22.0,0.0,0.0,0.0,0.111
mendeley,W,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,False,0.0321,other,0.0,0.0,112.0,0.0,0.0,0.0,0.045
mendeley,W,I said its okay. Sorry,False,0.0048,other,0.0,0.0,22.0,0.0,0.0,0.0,0.118
mendeley,W,Yeah I don't see why not,False,0.0081,other,0.0,0.0,24.0,0.0,0.0,0.0,0.111
mendeley,W,Should i send you naughty pix? :),False,0.018,other,0.0,0.0,33.0,0.0,0.0,0.0,0.042
mendeley,W,"Sorry, I don?t knw",False,0.0079,other,0.0,0.0,18.0,0.0,0.0,0.0,0.154
mendeley,W,Just got outta class gonna go gym.,False,0.0079,other,0.0,0.0,34.0,0.0,0.0,0.0,0.037
mendeley,W,Its good to hear from you,False,0.0216,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,W,There the size of elephant tablets & u shove um up ur ass!!,False,0.0252,other,0.0,0.0,59.0,0.0,0.0,0.0,0.023
mendeley,W,"You are happy...You skype, you take pictures, you sleep, you want to go out. But you don?t mind what I want..",False,0.0071,other,0.0,0.0,109.0,0.0,0.0,0.0,0.051
mendeley,W,I am in revage theatre now. . Going to watch KALAPANI in a few minutes,False,0.011,other,0.0,0.0,70.0,0.0,0.0,0.0,0.185
mendeley,W,You said to me before i went back to bed that you can't sleep for anything.,False,0.0092,other,0.0,0.0,75.0,0.0,0.0,0.0,0.017
mendeley,W,Cheers for the card ... Is it that time of year already?,False,0.0103,other,0.0,0.0,56.0,0.0,0.0,0.0,0.049
mendeley,W,After completed degree. There is no use in joining finance.,False,0.0139,other,0.0,0.0,59.0,0.0,0.0,0.0,0.042
mendeley,W,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,False,0.0166,other,0.0,0.0,103.0,0.0,0.0,0.0,0.037
mendeley,W,Hope you are feeling great. Pls fill me in. Abiola,False,0.0094,other,0.0,0.0,50.0,0.0,0.0,0.0,0.077
mendeley,W,did u get that message,False,0.0189,other,0.0,0.0,22.0,0.0,0.0,0.0,0.0
mendeley,W,Ok. Me watching tv too.,False,0.0084,other,0.0,0.0,23.0,0.0,0.0,0.0,0.118
mendeley,W,Stop knowing me so well!,False,0.0093,other,0.0,0.0,24.0,0.0,0.0,0.0,0.053
mendeley,W,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,False,0.0242,other,0.0,0.0,125.0,0.0,0.0,0.0,0.063
mendeley,W,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,False,0.0454,other,0.0,0.0,126.0,0.0,0.0,0.0,0.031
mendeley,W,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,False,0.0157,other,0.0,0.0,105.0,0.0,0.0,0.0,0.024
mendeley,W,Its not that time of the month nor mid of the time?,False,0.0249,other,0.0,0.0,51.0,0.0,0.0,0.0,0.026
mendeley,W,I'll let you know when it kicks in,False,0.003,other,0.0,0.0,34.0,0.0,0.0,0.0,0.038
mendeley,W,Excellent! Wish we were together right now!,False,0.0109,other,0.0,0.0,43.0,0.0,0.0,0.0,0.057
mendeley,W,K:)k:)what are detail you want to transfer?acc no enough?,False,0.0184,other,0.0,0.0,57.0,0.0,0.0,0.0,0.023
mendeley,W,No rushing. I'm not working. I'm in school so if we rush we go hungry.,False,0.0065,other,0.0,0.0,70.0,0.0,0.0,0.0,0.059
mendeley,W,Hey i've booked the 2 lessons on sun liao...,False,0.0183,other,1.0,0.0,44.0,0.0,0.0,0.0,0.032
mendeley,W,I need you to be in my strong arms...,False,0.0129,other,0.0,0.0,37.0,0.0,0.0,0.0,0.038
mendeley,W,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,False,0.0113,other,0.0,0.0,69.0,0.0,0.0,0.0,0.17
mendeley,W,Full heat pa:-) i have applyed oil pa.,False,0.0156,other,0.0,0.0,38.0,0.0,0.0,0.0,0.037
mendeley,W,I've reached sch already...,False,0.013,other,0.0,0.0,27.0,0.0,0.0,0.0,0.05
mendeley,W,Wat happened to the cruise thing,False,0.0255,other,0.0,0.0,32.0,0.0,0.0,0.0,0.037
mendeley,W,I.ll hand her my phone to chat wit u,False,0.0198,other,0.0,0.0,36.0,0.0,0.0,0.0,0.037
mendeley,W,Well i will watch shrek in 3D!!B),False,0.0192,other,1.0,0.0,33.0,0.0,0.0,0.0,0.13
mendeley,W,Will you come online today night,False,0.0111,other,0.0,0.0,32.0,0.0,0.0,0.0,0.037
mendeley,W,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),False,0.022,other,0.0,0.0,116.0,0.0,0.0,0.0,0.056
mendeley,W,Which channel:-):-):):-).,False,0.0152,other,0.0,0.0,25.0,0.0,0.0,0.0,0.083
mendeley,W,"Solve d Case : A Man Was Found Murdered On 19 october, AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was p",False,0.1195,other,11.0,0.0,322.0,0.0,0.0,0.0,0.107
mendeley,W,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,False,0.0047,other,0.0,0.0,84.0,0.0,0.0,0.0,0.034
mendeley,W,"Sorry, not now",False,0.0157,other,0.0,0.0,14.0,0.0,0.0,0.0,0.091
mendeley,W,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,False,0.038,bank/transactional,0.0,0.0,86.0,0.0,0.0,0.0,0.118
mendeley,W,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",False,0.0291,other,0.0,0.0,168.0,0.0,0.0,0.0,0.078
mendeley,W,You still at the game?,False,0.0213,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,W,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,False,0.0249,bank/transactional,0.0,0.0,130.0,0.0,0.0,0.0,0.029
mendeley,W,Great to hear you are settling well. So what's happenin wit ola?,False,0.0211,other,0.0,0.0,64.0,0.0,0.0,0.0,0.04
mendeley,W,"I guess you could be as good an excuse as any, lol.",False,0.0172,other,0.0,0.0,51.0,0.0,0.0,0.0,0.026
mendeley,W,Wait  &lt;#&gt;  min..,False,0.0044,other,0.0,0.0,22.0,0.0,0.0,0.0,0.091
mendeley,W,No plm i will come da. On the way.,False,0.0103,other,0.0,0.0,34.0,0.0,0.0,0.0,0.083
mendeley,W,"Alright, see you in a bit",False,0.0083,other,0.0,0.0,25.0,0.0,0.0,0.0,0.053
mendeley,W,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",False,0.0044,other,0.0,0.0,44.0,0.0,0.0,0.0,0.08
mendeley,W,Ok. So april. Cant wait,False,0.0077,other,0.0,0.0,23.0,0.0,0.0,0.0,0.176
mendeley,W,what is your account number?,False,0.0404,bank/transactional,0.0,0.0,28.0,0.0,0.0,0.0,0.0
mendeley,W,East coast,False,0.0178,other,0.0,0.0,10.0,0.0,0.0,0.0,0.111
mendeley,W,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,False,0.0138,other,2.0,0.0,96.0,0.0,0.0,0.0,0.014
mendeley,W,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,False,0.0365,other,0.0,0.0,103.0,0.0,0.0,0.0,0.024
mendeley,W,No problem with the renewal. I.ll do it right away but i dont know his details.,False,0.0081,other,0.0,0.0,79.0,0.0,0.0,0.0,0.033
mendeley,W,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",False,0.0138,other,0.0,0.0,154.0,0.0,0.0,0.0,0.055
mendeley,W,"I?m cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",False,0.0407,recharge/plan,1.0,0.0,159.0,0.0,0.0,0.0,0.017
mendeley,W,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",False,0.0571,other,0.0,0.0,78.0,0.0,0.0,0.0,0.047
mendeley,W,Sorry i'm not free...,False,0.0314,other,0.0,0.0,21.0,1.0,0.0,0.0,0.071
mendeley,W,Ok.ok ..then..what is ur todays plan,False,0.0137,recharge/plan,0.0,0.0,36.0,0.0,0.0,0.0,0.038
mendeley,W,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",False,0.0097,other,0.0,1.0,85.0,0.0,0.0,0.0,0.05
mendeley,W,Boy you best get yo ass out here quick,False,0.0141,other,0.0,0.0,38.0,0.0,0.0,0.0,0.033
mendeley,W,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,False,0.0443,other,0.0,0.0,54.0,0.0,0.0,0.0,0.265
mendeley,W,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,False,0.064,other,0.0,0.0,95.0,0.0,0.0,0.0,0.039
mendeley,W,Just sleeping..and surfing..enjoying free time?,False,0.03,other,0.0,0.0,47.0,1.0,0.0,0.0,0.026
mendeley,W,Lol well don't do it without me. We could have a big sale together.,False,0.0088,other,0.0,0.0,67.0,0.0,0.0,0.0,0.039
mendeley,W,If you r at home then I am coming within 20 mins,False,0.0095,other,2.0,0.0,48.0,0.0,0.0,0.0,0.057
mendeley,W,Play w computer? Aiyah i tok 2 u lor?,False,0.0211,other,1.0,0.0,37.0,0.0,0.0,0.0,0.077
mendeley,W,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,False,0.0207,other,0.0,0.0,111.0,0.0,0.0,0.0,0.024
mendeley,W,Is ur lecture over?,False,0.0286,other,0.0,0.0,19.0,0.0,0.0,0.0,0.067
mendeley,W,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",False,0.0137,other,0.0,0.0,67.0,0.0,0.0,0.0,0.04
mendeley,W,I love to wine and dine my lady!,False,0.0212,other,0.0,0.0,32.0,0.0,0.0,0.0,0.042
mendeley,W,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,False,0.0145,other,0.0,0.0,81.0,0.0,0.0,0.0,0.05
mendeley,W,"Yep, at derek's house now, see you Sunday &lt;3",False,0.0098,other,1.0,0.0,47.0,0.0,0.0,0.0,0.061
mendeley,W,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",False,0.0202,other,0.0,0.0,78.0,0.0,0.0,0.0,0.069
mendeley,W,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,False,0.0258,other,0.0,0.0,113.0,0.0,0.0,0.0,0.037
mendeley,W,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,False,0.0155,other,0.0,0.0,95.0,0.0,0.0,0.0,0.042
mendeley,W,R u still working now?,False,0.0159,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,W,We will meet soon princess! Ttyl!,False,0.021,other,0.0,0.0,33.0,0.0,0.0,0.0,0.077
mendeley,W,O shore are you takin the bus,False,0.0184,other,0.0,0.0,29.0,0.0,0.0,0.0,0.043
mendeley,W,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid and doesn't like selling without me there and I can't be up there til late tonight",False,0.02,other,0.0,0.0,175.0,0.0,0.0,0.0,0.022
mendeley,W,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated",False,0.089,other,0.0,0.0,221.0,0.0,0.0,0.0,0.023
mendeley,W,"Haha, just what I was thinkin",False,0.0086,other,0.0,0.0,29.0,0.0,0.0,0.0,0.087
mendeley,W,I am on the way to office,False,0.0145,other,0.0,0.0,25.0,0.0,0.0,0.0,0.053
mendeley,W,"K, can that happen tonight?",False,0.0069,other,0.0,0.0,27.0,0.0,0.0,0.0,0.048
mendeley,W,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,False,0.0157,other,0.0,0.0,58.0,0.0,0.0,0.0,0.07
mendeley,W,Then she buying today? ? no need to c meh...,False,0.0104,other,0.0,0.0,44.0,0.0,0.0,0.0,0.065
mendeley,W,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",False,0.0083,other,0.0,0.0,84.0,0.0,0.0,0.0,0.033
mendeley,W,Hows the street where the end of library walk is?,False,0.0348,other,0.0,0.0,49.0,0.0,0.0,0.0,0.026
mendeley,W,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,False,0.0297,other,0.0,0.0,158.0,0.0,0.0,0.0,1.0
mendeley,W,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,False,0.0288,other,3.0,0.0,107.0,0.0,0.0,0.0,1.0
mendeley,W,Height of Confidence: All the Aeronautics professors were askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:,False,0.0379,recharge/plan,2.0,0.0,299.0,0.0,0.0,0.0,0.04
mendeley,W,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",False,0.0263,other,0.0,0.0,132.0,0.0,0.0,0.0,0.029
mendeley,W,I don't think he has spatula hands!,False,0.0096,other,0.0,0.0,35.0,0.0,0.0,0.0,0.037
mendeley,W,How are you doing? Hope you've settled in for the new school ?have a great day,False,0.016,other,0.0,0.0,78.0,0.0,0.0,0.0,0.033
mendeley,W,"Sorry, I'll call later?buzy",False,0.0097,other,0.0,0.0,27.0,0.0,0.0,0.0,0.095
mendeley,W,By monday next week. Give me the full gist,False,0.0297,other,0.0,0.0,42.0,0.0,0.0,0.0,0.061
mendeley,W,"not that I know of, most people up here are still out of town",False,0.0076,other,0.0,0.0,61.0,0.0,0.0,0.0,0.021
mendeley,W,Jus finish bathing...,False,0.0144,other,0.0,0.0,21.0,0.0,0.0,0.0,0.062
mendeley,W,It is not possible,False,0.0225,other,0.0,0.0,18.0,0.0,0.0,0.0,0.067
mendeley,W,In fact when do you leave? I think addie goes back to school tues or wed,False,0.0127,other,0.0,0.0,72.0,0.0,0.0,0.0,0.036
mendeley,W,I will come to ur home now,False,0.0172,other,0.0,0.0,26.0,0.0,0.0,0.0,0.05
mendeley,W,"That means you got an A in epi, she.s fine. She.s here now.",False,0.0101,other,0.0,0.0,59.0,0.0,0.0,0.0,0.071
mendeley,W,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,False,0.0077,bank/transactional,0.0,0.0,78.0,0.0,0.0,0.0,0.065
mendeley,W,Ok no prob?thanks?,False,0.012,other,0.0,0.0,18.0,0.0,0.0,0.0,0.071
mendeley,W,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",False,0.0342,other,0.0,0.0,154.0,0.0,0.0,0.0,0.024
mendeley,W,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,False,0.0309,other,0.0,0.0,101.0,0.0,0.0,0.0,0.025
mendeley,W,This phone has the weirdest auto correct.,False,0.094,other,0.0,0.0,41.0,0.0,0.0,0.0,0.029
mendeley,W,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",False,0.0145,other,1.0,0.0,72.0,0.0,0.0,0.0,0.059
mendeley,W,"Sounds good, keep me posted",False,0.0082,other,0.0,0.0,27.0,0.0,0.0,0.0,0.045
mendeley,W,K.:)you are the only girl waiting in reception ah?,False,0.0239,other,0.0,0.0,50.0,0.0,0.0,0.0,0.026
mendeley,W,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ? leaving earlier or wat mah cos mayb ? haf to walk v far...,False,0.008,appointment/reminder,0.0,0.0,160.0,0.0,0.0,0.0,0.026
mendeley,W,No problem. We will be spending a lot of quality time together...,False,0.0329,other,0.0,0.0,65.0,0.0,0.0,0.0,0.04
mendeley,W,I wanna watch that movie,False,0.0131,other,0.0,0.0,24.0,0.0,0.0,0.0,0.05
mendeley,W,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",False,0.0441,other,2.0,0.0,142.0,0.0,0.0,0.0,0.069
mendeley,W,"Oh... Icic... K lor, den meet other day...",False,0.0141,other,0.0,0.0,42.0,0.0,0.0,0.0,0.12
mendeley,W,Not from this campus. Are you in the library?,False,0.0306,other,0.0,0.0,45.0,0.0,0.0,0.0,0.057
mendeley,W,I wont do anything de.,False,0.0095,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,W,Well i know Z will take care of me. So no worries.,False,0.0075,other,0.0,0.0,50.0,0.0,0.0,0.0,0.081
mendeley,W,I donno if they are scorable,False,0.0142,other,0.0,0.0,28.0,0.0,0.0,0.0,0.043
mendeley,W,"Sorry, I'll call later..urgent work..",False,0.0148,other,0.0,0.0,37.0,1.0,0.0,0.0,0.074
mendeley,W,I wont touch you with out your permission.,False,0.0483,other,0.0,0.0,42.0,0.0,0.0,0.0,0.029
mendeley,W,Send me the new number,False,0.0422,other,0.0,0.0,22.0,0.0,0.0,0.0,0.056
mendeley,W,Wen did you get so spiritual and deep. That's great,False,0.011,other,0.0,0.0,51.0,0.0,0.0,0.0,0.05
mendeley,W,Good Morning plz call me sir,False,0.0081,other,0.0,0.0,28.0,0.0,0.0,0.0,0.087
mendeley,W,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",False,0.0275,other,0.0,0.0,156.0,0.0,0.0,0.0,0.024
mendeley,W,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,False,0.0097,other,0.0,0.0,60.0,0.0,0.0,0.0,0.119
mendeley,W,You are a big chic. Common. Declare,False,0.0254,other,0.0,0.0,35.0,0.0,0.0,0.0,0.111
mendeley,W,For fear of fainting with the of all that housework you just did? Quick have a cuppa,False,0.0509,other,0.0,0.0,84.0,0.0,0.0,0.0,0.03
mendeley,W,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",False,0.0098,other,0.0,0.0,92.0,0.0,0.0,0.0,0.014
mendeley,W,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",False,0.0329,recharge/plan,0.0,0.0,155.0,0.0,0.0,0.0,0.044
mendeley,W,My sister going to earn more than me da.,False,0.0055,other,0.0,0.0,40.0,0.0,0.0,0.0,0.032
mendeley,W,I went to ur hon lab but no one is there.,False,0.0234,other,0.0,0.0,41.0,0.0,0.0,0.0,0.033
mendeley,W,Dont worry. I guess he's busy.,False,0.0086,other,0.0,0.0,30.0,0.0,0.0,0.0,0.091
mendeley,W,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",False,0.0977,other,3.0,0.0,137.0,0.0,0.0,0.0,0.118
mendeley,W,I think its far more than that but find out. Check google maps for a place from your dorm.,False,0.0364,other,0.0,0.0,90.0,0.0,0.0,0.0,0.029
mendeley,W,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",False,0.0194,other,0.0,0.0,159.0,0.0,0.0,0.0,0.062
mendeley,W,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,False,0.0085,other,0.0,0.0,63.0,0.0,0.0,0.0,0.07
mendeley,W,Fighting  with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.,False,0.018,other,1.0,0.0,94.0,1.0,0.0,0.0,0.015
mendeley,W,Nationwide auto centre (or something like that) on Newport road. I liked them there,False,0.0134,other,0.0,0.0,83.0,0.0,0.0,0.0,0.045
mendeley,W,Okie but i scared u say i fat... Then u dun wan me already...,False,0.0057,other,0.0,0.0,61.0,0.0,0.0,0.0,0.048
mendeley,W,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,False,0.0172,other,0.0,0.0,159.0,0.0,0.0,0.0,0.033
mendeley,W,How much r ? willing to pay?,False,0.0112,other,0.0,0.0,28.0,0.0,0.0,0.0,0.048
